Source;Source top level component;Target;Target top level component;Dependency type
TMessagesProj/jni/boringssl/crypto/asn1/tasn_new.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_new.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/obj.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_prn.c;TMessagesProj;TMessagesProj/jni/boringssl/crypto/asn1/asn1_locl.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_prn.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_prn.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1t.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_prn.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_prn.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/obj.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_prn.c;TMessagesProj;TMessagesProj/jni/ffmpeg/include/libavutil/time.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_typ.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_typ.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1t.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_utl.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_utl.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1t.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_utl.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_utl.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/obj.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/x_bignum.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/x_bignum.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1t.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/x_bignum.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/bn.h;TMessagesProj;CODE_CALL
