System;System element;Type;Depth;Weight;LINES_OF_CODE;DUPLICATION;CODE_BREAKDOWN;CODE_BREAKDOWN Rating;DEPLOYMENT_BREAKDOWN;DEPLOYMENT_BREAKDOWN Rating;INTER_COMPONENT_DUPLICATION;INTER_COMPONENT_DUPLICATION Rating;SHARED_CODE;SHARED_CODE Rating;SHARED_DEPENDENCIES;SHARED_DEPENDENCIES Rating;COMMUNICATION_CENTRALIZATION;COMMUNICATION_CENTRALIZATION Rating;INTERFACE_CENTRALIZATION;INTERFACE_CENTRALIZATION Rating;DATA_STORE_ENCAPSULATION;DATA_STORE_ENCAPSULATION Rating;COMPONENT_COHESION;COMPONENT_COHESION Rating;USAGE_COHESION;USAGE_COHESION Rating;INCOMING_DEPENDENCIES;INCOMING_DEPENDENCIES Rating;OUTGOING_DEPENDENCIES;OUTGOING_DEPENDENCIES Rating;COMMUNICATION_COMPLEXITY;COMMUNICATION_COMPLEXITY Rating;STATELESSNESS;STATELESSNESS Rating;ASYNCHRONOUS_COMMUNICATION;ASYNCHRONOUS_COMMUNICATION Rating;COMMUNICATION_BOTTLENECKS;COMMUNICATION_BOTTLENECKS Rating;DATA_STORE_SCALABILITY;DATA_STORE_SCALABILITY Rating;TECHNOLOGY_COHESION;TECHNOLOGY_COHESION Rating;CBA Rating;SOA Rating;CLOUD_NATIVENESS Rating;ARCHITECTURE_MAINTAINABILITY Rating;ID;Parent ID
opensource-elasticsearch;org.elasticsearch.action.admin.indices.shards;CodeComponent;2L;595.0;595.0;4.2;595.0;2.3;;;4.2;3.6;;;;;0.0;0.5;;;;;;;;;17.0;2.3;55.0;1.5;;;;;;;;;;;;;;;;;e75a3570-faf5-47bb-8d9b-e155fd0b94b9;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 e75a3570-faf5-47bb-8d9b-e155fd0b94b9 d9088914-b46b-49c3-8b6b-71a606b8bd3d
opensource-elasticsearch;org.elasticsearch.action.admin.indices.shrink;CodeComponent;2L;274.0;274.0;2.2;274.0;3.0;;;2.2;4.0;;;;;0.0;0.5;;;;;;;;;10.0;2.5;43.0;1.8;;;;;;;;;;;;;;;;;a70ca82f-e33a-44aa-a21d-78fad31432c6;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 a70ca82f-e33a-44aa-a21d-78fad31432c6 d9088914-b46b-49c3-8b6b-71a606b8bd3d
opensource-elasticsearch;org.elasticsearch.action.admin.indices.stats;CodeComponent;2L;1601.0;1601.0;5.6;1601.0;1.8;;;5.7;3.3;;;;;4.4;2.0;;;;;;;;;44.0;1.7;72.0;1.4;;;;;;;;;;;;;;;;;8772d1d1-5c0c-4652-a4a3-682c86683693;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 8772d1d1-5c0c-4652-a4a3-682c86683693 d9088914-b46b-49c3-8b6b-71a606b8bd3d
opensource-elasticsearch;org.elasticsearch.action.admin.indices.template.delete;CodeComponent;2L;148.0;148.0;6.1;148.0;3.6;;;6.1;3.3;;;;;0.0;0.5;;;;;;;;;11.0;2.4;21.0;2.3;;;;;;;;;;;;;;;;;6ef2f5aa-38f4-4bff-910d-ea50fb6bbe06;6ef2f5aa-38f4-4bff-910d-ea50fb6bbe06 0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 d9088914-b46b-49c3-8b6b-71a606b8bd3d
opensource-elasticsearch;org.elasticsearch.action.admin.indices.template.get;CodeComponent;2L;173.0;173.0;0.0;173.0;3.4;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;13.0;2.4;24.0;2.2;;;;;;;;;;;;;;;;;6980dea8-3181-4dbd-8cf4-495caa3a542a;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 6980dea8-3181-4dbd-8cf4-495caa3a542a d9088914-b46b-49c3-8b6b-71a606b8bd3d
opensource-elasticsearch;org.elasticsearch.action.admin.indices.template.put;CodeComponent;2L;535.0;535.0;12.5;535.0;2.4;;;13.8;2.4;;;;;0.0;0.5;;;;;;;;;11.0;2.4;45.0;1.7;;;;;;;;;;;;;;;;;d95ba829-4d14-492d-9be2-f8b122324f80;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 d95ba829-4d14-492d-9be2-f8b122324f80 d9088914-b46b-49c3-8b6b-71a606b8bd3d
opensource-elasticsearch;org.elasticsearch.action.admin.indices.upgrade.get;CodeComponent;2L;415.0;415.0;3.6;415.0;2.4;;;7.5;3.1;;;;;13.7;2.7;;;;;;;;;10.0;2.5;34.0;2.0;;;;;;;;;;;;;;;;;bab590bc-0a92-4b4c-ba7e-256abaf1f717;bab590bc-0a92-4b4c-ba7e-256abaf1f717 0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 d9088914-b46b-49c3-8b6b-71a606b8bd3d
opensource-elasticsearch;org.elasticsearch.action.admin.indices.upgrade.post;CodeComponent;2L;551.0;551.0;9.8;551.0;2.4;;;6.9;3.2;;;;;0.0;0.5;;;;;;;;;16.0;2.3;73.0;1.4;;;;;;;;;;;;;;;;;669aaf52-795e-45bc-b140-966c7062500b;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 d9088914-b46b-49c3-8b6b-71a606b8bd3d 669aaf52-795e-45bc-b140-966c7062500b
opensource-elasticsearch;org.elasticsearch.action.admin.indices.validate.query;CodeComponent;2L;536.0;536.0;5.2;536.0;2.4;;;2.6;3.9;;;;;0.2;1.5;;;;;;;;;12.0;2.4;64.0;1.4;;;;;;;;;;;;;;;;;6a64505e-abe4-40ab-a268-4186b2a52c59;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 6a64505e-abe4-40ab-a268-4186b2a52c59 d9088914-b46b-49c3-8b6b-71a606b8bd3d
opensource-elasticsearch;org.elasticsearch.action.bulk;CodeComponent;2L;2453.0;2453.0;2.7;2453.0;1.4;;;3.7;3.7;;;;;0.0;0.5;;;;;;;;;41.0;1.8;169.0;0.9;;;;;;;;;;;;;;;;;36111369-37bf-4683-9ecd-799d395bfcd4;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 36111369-37bf-4683-9ecd-799d395bfcd4 d9088914-b46b-49c3-8b6b-71a606b8bd3d
